INSTANCE: MQ3

TOTAL GENERATION IS: 250

-------------------------------------------------------------------------------------------------------------------------

ROUND 1:
Generation, best, average, variance, time(s)
40 4325.6156 4390.826949633333 10726.935206106786 0.671842098236084
41 4325.6156 4383.368144733333 9373.916283284572 0.6855781078338623
42 4325.6156 4377.717489166666 9453.136818620625 0.6988968849182129
43 4325.6156 4377.042397666667 11105.354582193837 0.7127330303192139
44 4325.6156 4370.907386399999 9507.672752390963 0.7264130115509033
45 4275.43167 4366.7190524 10203.756345337248 0.7399539947509766
46 4275.43167 4360.663405333334 10349.020282588397 0.7535650730133057
47 4275.43167 4355.0919499 10961.231314324525 0.766869068145752
48 4275.43167 4353.4331581 13437.163906600888 0.7802612781524658
49 4275.43167 4338.9136536999995 9888.376299987913 0.7937929630279541
50 4275.43167 4338.5753546666665 13829.118176203332 0.8072042465209961
51 4275.43167 4332.623842366666 14217.301622811425 0.8206982612609863
52 4275.43167 4332.542326 14794.30806850324 0.8342459201812744
53 4275.43167 4321.9838684666665 11580.204242459044 0.84794020652771
54 4275.43167 4317.331142800001 14432.896018908092 0.8614790439605713
55 4275.43167 4317.495507066666 12501.43124854722 0.875525951385498
56 4275.43167 4319.639732033333 14981.601452704153 0.8894898891448975
57 4275.43167 4319.8115247 13917.904834367851 0.9036931991577148
58 4275.43167 4311.646818533332 10723.246750124299 0.9175889492034912
59 4275.43167 4307.880945299999 11341.235159153983 0.9310779571533203
60 4275.43167 4303.343990533333 7291.650199821834 0.9443368911743164
61 4275.43167 4306.6583472 9828.234094266902 0.957956075668335
62 4275.43167 4308.7667268 11660.286418678921 0.9713470935821533
63 4275.43167 4306.079576899999 10650.729837627954 0.9847519397735596
64 4275.43167 4316.998390333333 24970.727262888515 0.9983160495758057
65 4275.43167 4309.6313801999995 15604.324766832295 1.011531114578247
66 4275.43167 4303.183520533333 9612.877364108359 1.0248620510101318
67 4275.43167 4304.161519766666 9870.34908532237 1.038532018661499
68 4275.43167 4298.9146989 7967.926583684533 1.0521900653839111
69 4275.43167 4304.981456399999 10490.810365597554 1.0656280517578125
70 4275.43167 4300.283564366666 8867.654265481853 1.0796101093292236
71 4275.43167 4298.107417933333 7447.064716185996 1.0936040878295898
72 4275.43167 4292.254400133333 5014.71552269107 1.1077709197998047
73 4275.43167 4292.275664366666 4861.664302933627 1.1214962005615234
74 4275.43167 4299.224127799999 8325.89229031198 1.1351768970489502
75 4275.43167 4297.575875333333 6777.827370246954 1.1491048336029053
76 4275.43167 4299.708018466666 7756.674458011734 1.1636390686035156
77 4275.43167 4298.6995784 8833.72220956958 1.1774399280548096
78 4275.43167 4295.806994033333 7808.36168577716 1.1907060146331787
79 4275.43167 4303.287889666666 10737.207958774485 1.2038600444793701
80 4275.43167 4296.353135266666 7357.819831126773 1.217273235321045
81 4275.43167 4293.722072566667 5783.8009009694215 1.2306549549102783
82 4275.43167 4290.515848366666 5010.527028882605 1.2441389560699463
83 4275.43167 4289.444228199999 5114.114619632008 1.2576792240142822
84 4275.43167 4289.899649999999 4662.1563638625275 1.2709770202636719
85 4275.43167 4291.347662599999 4945.711288467528 1.2847061157226562
86 4275.43167 4297.551463866666 8805.666443851875 1.2982971668243408
87 4275.43167 4294.839515999999 8046.7468905233545 1.3117280006408691
88 4275.43167 4294.631691233332 7371.999273789115 1.3252720832824707
89 4275.43167 4290.621082866666 4909.315757740284 1.3390378952026367
90 4275.43167 4290.219792666667 5142.5819360741 1.3522088527679443
91 4275.43167 4291.847569266665 4828.440234563223 1.3655638694763184
92 4275.43167 4295.856411933332 7379.508863136517 1.3790130615234375
93 4275.43167 4291.522479633332 5402.910331582742 1.3922450542449951
94 4275.43167 4291.438295766666 5625.3703939207035 1.4057841300964355
95 4275.43167 4288.824124466667 5102.113802239782 1.4193620681762695
96 4275.43167 4293.220682733332 6561.608745660534 1.4327590465545654
97 4275.43167 4289.554345199999 5899.259767700994 1.4463412761688232
98 4275.43167 4297.653788933333 8829.128729638893 1.459895133972168
99 4275.43167 4298.596783299999 8549.416110845837 1.4734210968017578
100 4275.43167 4293.7469243 5943.411038157697 1.48683500289917
101 4275.43167 4299.584062333332 8433.41143907336 1.5003259181976318
102 4275.43167 4297.850761666666 7587.3712018981605 1.5136809349060059
103 4275.43167 4294.5742906666665 6514.189358625097 1.5275819301605225
104 4275.43167 4299.620261799999 7749.286420262069 1.5410041809082031
105 4275.43167 4294.314812533333 5808.473126762966 1.5544230937957764
106 4275.43167 4295.650174099999 8230.094165937462 1.5679290294647217
107 4275.43167 4292.373801266666 5575.449853233054 1.5815260410308838
108 4275.43167 4300.1991518666655 8151.4751738737605 1.5949211120605469
109 4275.43167 4294.7114765999995 6143.948350099919 1.6084439754486084
110 4275.43167 4292.921484733332 5915.8279794540085 1.6219398975372314
111 4275.43167 4294.033814966666 6453.953863221818 1.6353819370269775
112 4275.43167 4292.2918254999995 5436.103794730717 1.6487090587615967
113 4275.43167 4291.197823666666 4423.6390019387145 1.6621880531311035
114 4275.43167 4292.8660421666655 5317.686183565089 1.6758160591125488
115 4275.43167 4295.115526866666 6826.603299825123 1.689317226409912
116 4275.43167 4295.430999566666 6386.167390754781 1.7028169631958008
117 4275.43167 4296.120618499999 6711.367101877364 1.7160539627075195
118 4275.43167 4293.650759266666 5783.85626401148 1.7294089794158936
119 4275.43167 4290.1600118666665 4711.820177209202 1.7427892684936523
120 4275.43167 4295.8411962 6026.2400814056455 1.756089210510254
121 4275.43167 4290.965568399999 4420.21907962665 1.7695739269256592
122 4275.43167 4296.635119933332 6258.529553323168 1.7826979160308838
123 4275.43167 4296.714482733332 7494.0899692684625 1.7963590621948242
124 4275.43167 4293.253815633332 5881.175261963156 1.8101110458374023
125 4275.43167 4302.1000141666655 8742.394098333543 1.8238890171051025
126 4275.43167 4300.576386333333 7740.026854130458 1.8373069763183594
127 4275.43167 4297.3709999 7478.060859621263 1.8507719039916992
128 4275.43167 4300.805431633333 8653.732609667477 1.864414930343628
129 4275.43167 4296.199062533333 7188.836561329922 1.8781399726867676
130 4275.43167 4297.961110833332 7811.712066226187 1.8924660682678223
131 4275.43167 4295.082139533333 6567.826220495631 1.9064481258392334
132 4275.43167 4293.947317333334 6201.78307504125 1.9203991889953613
133 4275.43167 4294.595376099999 5596.153910634293 1.9340119361877441
134 4275.43167 4297.787923733333 7874.5951572511885 1.9477570056915283
135 4275.43167 4294.7670997999985 6800.975512482501 1.961136817932129
136 4275.43167 4292.2164859333325 6704.726376339182 1.97452712059021
137 4275.43167 4288.112438133333 3863.78590065821 1.9880361557006836
138 4275.43167 4295.698426033333 7957.629442136761 2.001281976699829
139 4275.43167 4293.064306366667 6012.0164289175855 2.0148589611053467
140 4275.43167 4296.6821691666655 10779.163887499295 2.0282070636749268
141 4275.43167 4294.281096299999 7236.87001472126 2.0415091514587402
142 4275.43167 4296.095464866666 8233.74298350658 2.054949998855591
143 4275.43167 4299.679303066666 9587.09460219293 2.0684759616851807
144 4275.43167 4297.837232199999 8244.941051087879 2.0817291736602783
145 4275.43167 4294.151055033332 6461.360457138685 2.095301866531372
146 4275.43167 4291.526314199999 5930.876915703861 2.1088151931762695
